#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321AA294A
#Date Time: 2025-12-03 00:26:04.655
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.52387 V
#Offset: 2.0171e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.53977 V
#Offset: -0.000132272 V
#Attenuation: 1 X
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 10 kHz
#Period: 100 us
#Amplitude: 15 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz)	Trace 1 (dBV)	Phase (deg)	Trace 2 (dBV)	Phase (deg)
571.2890625	-67.82900482768787	114.1100561084784	-92.78116561422587	-111.1808595518898
576.171875	-69.43600189623464	-65.54446273242807	-92.99950276894576	102.0022328500907
581.0546875	-71.56674425648384	101.2926709388619	-93.84436670765625	-67.48886779636894
585.9375	-71.08915729570708	-94.17009438241188	-94.40210698204956	120.6697788694411
590.8203125	-71.88435761375294	75.87641629415938	-93.26917850252813	-32.2861216404546
595.703125	-72.12982674628043	-130.1820434273216	-92.69791781984379	170.9865511861463
600.5859375	-69.02269306493874	26.26262930564555	-91.21300393295017	-0.4455224544985574
605.46875	-66.68072997671787	-178.7342791496241	-91.46887513783705	-173.7454584003065
610.3515625	-64.16472073782478	-23.72847320070733	-94.56131648854438	40.77029306130927
615.234375	-62.17453175390368	141.6296016734341	-93.75512956891841	-94.7885033445516
620.1171875	-64.38097032543617	-45.03319069437674	-90.71457623601715	106.8320965743081
625	-73.83766091646793	129.71732578518	-88.86602236319376	-65.92143721944883
629.8828125	-83.90495357075864	56.19723925892453	-89.8518510726241	107.4935800501561
634.765625	-73.99249460502199	-92.88379757390997	-91.26416492846252	-103.1674841717994
639.6484375	-76.90379169015581	112.1120143672248	-89.53686176522896	47.70292514776794
644.53125	-74.60949855969876	86.5562467943444	-88.75855942691148	-146.5290590575496
649.4140625	-70.13446090143211	-90.15370030718374	-88.67323938849523	24.57275139339301
654.296875	-80.92317770903362	-4.053828347548351	-91.4807998735736	-146.5172374387682
659.1796875	-65.45340130260038	103.6842070328291	-98.28132423524211	114.1226219414168
664.0625	-59.75188101193935	-82.73138140001996	-92.82120235934416	-22.25175856612894
668.9453125	-58.02110546814597	91.0940143721084	-90.68016093883095	147.4104829763822
673.828125	-59.57534196344866	-101.682225531521	-88.41142914583601	-38.66659028628327
678.7109375	-62.51337052596554	59.54231659844412	-87.14031839083765	133.3666067829596
683.59375	-68.8834248350267	-155.0301612802326	-86.65461490833673	-57.62658826602618
688.4765625	-67.47467581449331	-77.00613320877173	-87.06074861620914	130.0594756295139
693.359375	-64.90870453111793	79.60474645048993	-86.81085073348002	-31.59355228845202
698.2421875	-66.41778707196895	-105.2347588919168	-87.49419381473039	156.5627546720684
703.125	-67.90432938818439	97.64500032263791	-89.39659779954069	-18.32752934935986
708.0078125	-73.00563797285312	-25.35197599934774	-91.69824713860196	157.2461544384268
712.890625	-69.01192059268078	-101.6741249174636	-97.29265396619347	-46.38127734830027
717.7734375	-63.88729819691725	109.722333154836	-98.56506701896451	45.91695056350432
722.65625	-61.11362565580161	-56.85337427872888	-92.63456377509236	-162.571384908599
727.5390625	-59.907444926572	130.8183658691339	-91.35265007067291	-1.722560968657863
732.421875	-60.98705317129979	-28.05927435175216	-91.79671917646074	178.4976429196815
737.3046875	-61.53577146022694	-177.4759922954326	-91.71861841669427	22.37839813876395
742.1875	-62.52696566460124	19.32807105891952	-90.85732512920627	-134.3364840319522
747.0703125	-64.54570272219942	-143.9265292662048	-86.9328587535272	69.4698594784836
751.953125	-70.41453628693401	52.58385476065822	-83.98206507925737	-102.5714155654358
756.8359375	-74.65837713378453	31.11951385402764	-85.30825417209711	82.21892619632155
761.71875	-63.79686781473584	-145.0810993291642	-90.76709449086893	-87.229525304993
766.6015625	-60.06798391082977	28.29169052825767	-107.8779617795343	-151.0956643963079
771.484375	-58.67043547994164	-153.6907999644191	-88.6963881936268	83.9330809560567
776.3671875	-56.13160227072393	29.64499975233928	-85.82866640592124	-95.76848206313205
781.25	-53.692504012548	-147.0215049453039	-89.12096908748447	88.65869685188439
786.1328125	-53.76492308929807	41.45133826515529	-99.99962830433898	-76.83647841154868
791.015625	-55.59389895112056	-124.117932292146	-96.98488821596455	-64.25491029463298
795.8984375	-59.06681834010257	76.54907356684699	-90.70915517085919	118.6921090578705
800.78125	-61.08847300205387	-54.66753422466367	-92.26911136009241	-53.01498779262503
805.6640625	-59.23433005452946	149.5075852915568	-94.59564125566405	178.9568012400979
810.546875	-58.42694782906554	-38.07119803954063	-92.00407081019304	46.36259254709585
815.4296875	-56.51408008720264	124.5302338683315	-91.38368521277562	-104.116462904099
820.3125	-55.26842618809668	-71.77977449660072	-93.74450563600126	76.90874098683263
825.1953125	-55.76957687746489	100.4868364061842	-96.36076018846047	-146.219285071502
830.078125	-59.62732917804939	-59.83423592496699	-93.24481364798687	-1.476500367003376
834.9609375	-61.72008450722487	-174.8478917381209	-90.76785192984769	160.6344724305438
839.84375	-59.04473758066023	41.83361632174523	-90.41648221550361	-35.64885662932845
844.7265625	-57.76125756179972	-119.8622235028395	-90.15758016981292	124.5846946506811
849.609375	-59.30816181547564	78.48151633151234	-88.69286544968196	-76.74938315737312
854.4921875	-64.33574510312809	-63.16555608829389	-86.82868438797369	96.15171658533473
859.375	-64.27768980786864	-177.360672337753	-85.61303856264018	-76.19996793432136
864.2578125	-61.27735609519675	31.76405709779379	-86.77823771137497	110.4345336501339
869.140625	-60.66379466748032	-133.2815523412879	-91.8180828676382	-65.29806143092461
874.0234375	-59.79590499519689	53.61173919031314	-100.9371620828295	152.432247279305
878.90625	-59.730644810901	-116.0919842901422	-94.07427449663238	73.70408207993773
883.7890625	-64.15137546058968	100.9309653040118	-88.52264674432874	-87.88821217476155
888.671875	-62.97987420797852	-6.541135595007989	-88.59943188952015	98.49734700421926
893.5546875	-60.26836389148384	-168.3159318083747	-89.8966525135296	-79.01904992120521
898.4375	-63.2714036089055	31.02319589573716	-91.72817998261425	101.0193321041012
903.3203125	-68.08204688334291	-58.37475574759198	-97.68223547026767	-95.18424958675853
908.203125	-60.80799282874921	178.0812052134019	-96.77585054266078	10.56743823219715
913.0859375	-57.49661015858999	7.054206022381643	-92.77469850834505	-172.4989543082446
917.96875	-57.63716372969297	179.2077393631079	-93.97103899512949	19.30379954140146
922.8515625	-60.558473242323	-20.64216874390486	-100.3446032135749	-153.7957830779852
927.734375	-64.61299253492017	127.8372125923631	-100.3837347693402	126.5295101252788
932.6171875	-68.43798485131492	-89.0694243052323	-92.27177086758941	-36.85354718789105
937.5	-71.77822504520873	15.94718737418951	-89.89647833379183	157.9279160546692
942.3828125	-64.33089848554415	135.8958070147259	-88.6847531070257	-19.11134725773119
947.265625	-58.69698614169032	-55.02171867960628	-87.84581443055689	148.907440604103
952.1484375	-56.06136726438619	124.3677056184093	-87.40147513626431	-44.80957486743161
957.03125	-55.64674207797565	-57.96042971210934	-87.97977260113313	122.1065704138265
961.9140625	-55.32526518569397	122.4044746332581	-89.77517429974461	-69.74348669766324
966.796875	-55.78722659080177	-57.14981205311346	-93.73800214620262	92.03662922353878
971.6796875	-57.78561025856433	107.4381199890195	-103.0109985643694	-136.9351777705346
976.5625	-58.23335905376201	-93.95473728050752	-100.21965427578	-37.25125160956933
981.4453125	-58.55159397207923	83.54266918202393	-98.55188549657606	161.3163411076282
986.328125	-58.91957216267605	-84.81185089558105	-105.2179502046305	72.33377084208099
991.2109375	-58.85317960523004	107.2719707934286	-94.97331784187827	-57.64130553825613
996.09375	-59.53891721572092	-61.6061556346305	-94.59070616819169	111.7704104966477
1000.9765625	-60.29410746180835	130.3925943178268	-98.93731894328702	-74.79509752506192
1005.859375	-61.51218870688912	-34.32581527225985	-109.1152993165789	99.73428844260083
1010.7421875	-62.49169925363251	174.9023869714796	-113.9201780037995	-106.8032675381211
1015.625	-61.41331787120693	11.60717745538905	-99.6231492130336	117.4556613851682
1020.5078125	-61.73088928091956	-169.6137037371166	-94.07341695121927	-59.35503190209927
1025.390625	-67.11881767158215	-5.869856716536161	-93.33062519871436	97.69820311065266
1030.2734375	-67.45171570051622	77.03922748521016	-92.63298943570108	-123.2776868846803
1035.15625	-60.89942044197153	-120.8643873188951	-89.97313411063118	16.35183200725339
1040.0390625	-58.61439946690724	59.23585660223725	-87.71254847439874	177.2340697633824
1044.921875	-58.60608101421569	-115.7226033200815	-89.53463159119858	-14.83526162454244
1049.8046875	-59.94368874669507	74.66593768989328	-95.39326004087806	136.6126225161628
1054.6875	-60.47281235688972	-96.90584724569148	-98.22026156781229	-115.1421578110976
1059.5703125	-60.6663720033274	85.31532568782369	-94.04423643753844	43.21999727900459
1064.453125	-61.81185166086632	-94.99767919526427	-93.06520796206794	-127.7730983037478
1069.3359375	-62.35373807524233	74.0031978965222	-93.94722396138403	60.68904196435756
1074.21875	-62.86317514136519	-122.8312984425823	-92.00850424184614	-122.5164373414232
1079.1015625	-66.67041747530455	39.70262995720396	-89.27955452030076	38.57606459171479
1083.984375	-71.61810544512819	-143.860590592803	-87.88251071734251	-152.6149316277107
1088.8671875	-68.37218970687685	79.56460564512653	-89.79917328699861	33.81446718046455
1093.75	-62.53276378033465	-72.64325608088933	-99.62882578748518	-149.4409455233046
1098.6328125	-59.40928349424006	114.506376058263	-94.53917582194853	-126.9055226584625
1103.515625	-59.12496192765644	-69.69745945627348	-87.27628089587469	50.42463081140394
1108.3984375	-61.50203377575771	101.4353171310924	-85.73836369696335	-110.3541116068849
1113.28125	-65.17318248564311	-111.3862792446571	-87.34726226168999	99.27171647676822
1118.1640625	-64.37766917991789	25.12262596225071	-91.28350740695228	-33.87525803551799
1123.046875	-64.80674003617997	-164.8723290017384	-90.41840764932273	-157.169047892606
1127.9296875	-66.61374080430082	5.432521290884986	-89.07988769504747	58.20095694164702
1132.8125	-63.37274594183378	173.0211532295436	-91.07123597400974	-91.04016413746369
1137.6953125	-61.60046774780854	9.875383639548648	-97.25961710125114	-175.9638250655259
1142.578125	-62.19468876045327	-138.4387250014537	-88.05108012845757	61.65886811647984
1147.4609375	-64.20969609866276	68.16655527073442	-86.05029633898575	-106.4573927302812
1152.34375	-75.2499262524348	-79.81335933789562	-87.73730459361883	84.36125674511602
1157.2265625	-65.12589051912791	-124.6652083672367	-92.10280643396858	-73.00778535493157
1162.109375	-60.45891251540471	65.33400759906917	-97.23570971125613	139.4435561933109
1166.9921875	-61.23864474233785	-78.59941091466658	-99.15890882021257	-54.22221413958768
1171.875	-61.44576956753313	154.8601323711486	-95.36765972464232	117.6481937177611
1176.7578125	-61.21870026921977	24.094407818161	-91.96301906362555	-47.43507630462923
1181.640625	-59.58315155449163	-135.5093388854505	-91.26638176517717	161.8208938993515
1186.5234375	-59.29916190756518	35.67239293775003	-90.58094490338961	41.55543799924326
1191.40625	-60.8751620272914	-158.7947660919663	-87.62751175681609	-103.9021615906403
1196.2890625	-65.10564110093854	16.91333418379137	-87.94313473965424	98.9665386532624
1201.171875	-71.78221088019609	-138.4115272401754	-88.30800554532304	-39.92373367759107
1206.0546875	-75.11119022743893	145.1148402908913	-87.32462391505689	172.8554104688477
1210.9375	-65.61036530301755	-6.938341034594029	-87.28307907754747	6.982807514178682
1215.8203125	-63.53881881560326	172.8624238290489	-87.90620661096243	-178.6098562828684
1220.703125	-64.4360871805788	12.09376171815989	-88.85858451462607	-19.74426894556819
1225.5859375	-62.4318949064567	-146.0726214430672	-89.47414466733365	147.0731067661996
1230.46875	-62.30778313002406	38.62016744490862	-90.31011435932226	-31.21903040377729
1235.3515625	-64.49582708970826	-141.618861619586	-93.53062087398948	140.1464258681092
1240.234375	-65.5252844504418	14.44015705681757	-99.95879967470285	-67.62170226722884
1245.1171875	-66.3607045803481	141.7211381879568	-99.30168399527471	102.1259848475128
1250	-66.96538552793373	-80.81372235066377	-94.64117245704942	-103.8574601802388
1254.8828125	-76.2050497861691	104.0956040390122	-92.70627265486067	50.69919969483305
1259.765625	-74.3647660736173	93.3900217717474	-95.52031852440183	-135.8965059151592
1264.6484375	-64.70706616118287	-84.59427992971231	-98.49197695789842	41.7876623136042
1269.53125	-60.94778151235392	73.11285379475348	-97.06444036242183	-139.2621576204963
1274.4140625	-60.83731165799061	-126.3593943836042	-96.46585518516609	64.21670734893461
1279.296875	-62.99269085353824	47.70840058564808	-94.58248826649559	-85.03037811184052
1284.1796875	-65.77150701200905	-141.1383755190109	-93.48221648570457	110.3100537739426
1289.0625	-66.6427673474723	6.933966664125129	-96.35726765770886	-54.56373738890719
1293.9453125	-65.66486369838991	165.4701046712539	-99.19158097803857	160.9622149570848
1298.828125	-65.35533844669757	-30.73288315969528	-94.97317406319225	-15.8285372865159
1303.7109375	-65.0320079820842	149.9080716864829	-90.83008114483562	151.523015016053
1308.59375	-63.86308717026955	-33.03954275138273	-89.56794155908545	-31.12683496145143
1313.4765625	-66.42625003646933	123.6357251945556	-90.02919326279384	152.9497504818625
1318.359375	-85.40415436365093	-89.38713934533024	-91.25586767885686	-31.91260142400766
1323.2421875	-69.29551612624324	-119.189931777501	-96.27244598685363	141.9767006569887
1328.125	-65.70521459430998	76.35370538968903	-99.3645412875855	-30.04516444055513
1333.0078125	-62.52928507905163	-72.27513237178239	-93.12104932592554	130.4370605281424
1337.890625	-62.03341911673818	110.3605971582774	-91.12302887303008	-65.73578838473912
1342.7734375	-65.81410369181566	-63.37680518841597	-90.68976014346438	113.9296783103805
1347.65625	-71.70977175714916	-171.39264125645	-90.86898643429599	-61.66696122963083
1352.5390625	-64.19763281611598	72.84282375172802	-95.90420077005518	102.2726711736085
1357.421875	-59.60156376959829	-100.2593457587556	-99.75984495951521	-115.8645709344794
1362.3046875	-57.37227615976672	79.91151223405136	-100.1895850770499	25.34499671966815
1367.1875	-56.4067282498739	-104.2570883542052	-94.2069853212206	171.372696925645
1372.0703125	-56.9816778344737	70.08527739973606	-89.92108965728056	-12.97592716443724
1376.953125	-59.05536945369383	-103.2460948417215	-89.50576459680271	157.0426831789433
1381.8359375	-60.97962504030933	93.80252783684328	-91.15934424581732	-42.21443209146344
1386.71875	-62.59382748778454	-68.79157737333593	-91.50427448986235	120.6897499381225
1391.6015625	-63.57106039307854	123.7308528128391	-90.56074137482838	-92.19972848129834
1396.484375	-63.09334777904769	-61.3489025423178	-87.07997903849903	58.98981027693655
1401.3671875	-63.02672030174548	87.43644980748343	-85.14230942910731	-129.5532457609242
1406.25	-60.44290524441682	-133.2438547694172	-84.79363171030018	41.09253030210482
1411.1328125	-59.18827391034391	30.24928242653535	-85.34609173492123	-149.6526846084586
1416.015625	-60.47067573328167	-173.7316308125863	-87.41399115810894	24.58351490781965
1420.8984375	-60.32554153546089	-33.74536746945515	-90.32068339906908	-159.699419014348
1425.78125	-58.80347234779926	116.3406786544386	-92.2557910665622	32.90656133834236
1430.6640625	-58.62121394823022	-74.65482397002167	-91.07919335165867	-116.8220532062295
1435.546875	-60.90470528413484	104.5293674426918	-89.26392371828081	81.78045187928137
1440.4296875	-64.05789225681683	-73.28823225026971	-89.50609801579844	-75.61375440541687
1445.3125	-66.8892011845435	92.85731189821534	-90.36675765600755	132.9866897668803
1450.1953125	-66.50169720821646	-124.0653480881942	-89.56629433492938	-41.2372860828368
1455.078125	-65.26403291348511	54.07206575467436	-88.66638154498892	135.1346041241922
1459.9609375	-64.33237799028919	-110.9796794497298	-90.25211995133047	-44.93282961841813
1464.84375	-63.04507202728984	88.71609191213786	-91.11013858176692	113.8711327164661
1469.7265625	-59.9285631802048	-66.94588496834038	-89.28927125276921	-88.77021701179548
1474.609375	-56.80263229135582	115.2607139876438	-89.29682130025859	87.65371019275038
1479.4921875	-55.94795358289242	-66.48401158891518	-88.09977791791388	-91.07767206952481
1484.375	-57.84555842316369	120.9348963799919	-85.6339304229268	84.82745931983321
1489.2578125	-60.94887567586014	-39.52072816877596	-85.76148189354913	-98.10610358943072
1494.140625	-60.7979463898706	-171.9633747046746	-89.41248440962522	79.32870885959427
1499.0234375	-57.11383515505966	41.49150038041434	-100.0900850981967	-86.89854119890688
1503.90625	-56.10721729364652	-129.1816052208387	-97.54317625020232	-132.5414314383824
1508.7890625	-56.35748052937334	57.91302621491003	-92.42604472948241	48.69214135976473
1513.671875	-56.68890493027671	-107.2160644379635	-91.46676054944581	-148.9335572672775
1518.5546875	-59.27906554647378	81.36062213977051	-91.94124256571723	15.52966320773339
1523.4375	-64.38377030235054	-99.92290271435452	-93.28499629667735	-150.9917437255505
1528.3203125	-68.0405721704341	53.65054146848477	-91.37950662215974	59.88220643726692
1533.203125	-65.55768473076662	-170.3796314530605	-87.95859104801909	-112.2434348552755
1538.0859375	-63.56336852058055	1.184288861392334	-85.51102993661806	66.13347495095383
1542.96875	-63.10999391022985	-163.4316771369412	-84.37288292689379	-110.6308928347112
1547.8515625	-61.84593426687191	28.82688875224085	-84.44176742846719	77.81499729294336
1552.734375	-62.38512373054829	-161.1535300439298	-84.15302669406523	-101.604435860653
1557.6171875	-64.99013768643317	-15.12764877127415	-82.71958933837176	71.921561939016
